file_path,filename,project,doc_type,ext,created_at,folder_type
test_workspace\folder_3530_]\_last2ado.png,_last2ado.png,사내 업무 효율화 TF,견적,.png,2025-04-01 06:18:41,random_folder
test_workspace\folder_1478_S\draft4e.docx,draft4e.docx,2025 3분기 마케팅 캠페인,QnA,.docx,2025-06-14 02:26:41,random_folder
test_workspace\folder_9694_O\-사본.txt,-사본.txt,기타,광고시안,.txt,2024-12-27 13:41:41,random_folder
test_workspace\folder_2614_K\견적QTLN27.xlsx,견적QTLN27.xlsx,기타,QnA,.xlsx,2025-05-17 23:36:41,random_folder
test_workspace\자료.png,자료.png,외부고객,개선안,.png,2025-04-25 01:00:41,root
test_workspace\folder_9952_J\v2.xlsx,v2.xlsx,기타,피드백,.xlsx,2025-05-10 00:14:41,random_folder
test_workspace\-최종.txt,-최종.txt,외부고객,이슈,.txt,2025-06-14 20:59:41,root
test_workspace\-ver.pptx,-ver.pptx,사내 업무 효율화 TF,견적,.pptx,2025-02-20 05:06:41,root
test_workspace\ver2.txt,ver2.txt,2025 3분기 마케팅 캠페인,광고시안,.txt,2024-12-14 16:16:41,root
test_workspace\2025_3분기_마케팅_캠페인\결과.txt,결과.txt,2025 3분기 마케팅 캠페인,광고시안,.txt,2025-08-12 12:41:41,project_folder
test_workspace\folder_5266_H\지원요청.pdf,지원요청.pdf,신제품 '퀀텀' 출시,계약,.pdf,2025-07-19 14:23:41,random_folder
test_workspace\folder_1478_S\v2.xlsx,v2.xlsx,사내 업무 효율화 TF,견적,.xlsx,2024-08-27 16:23:41,random_folder
test_workspace\folder_7956_W\-최종본(최종).jpg,-최종본(최종).jpg,내부지원,캠페인제안서,.jpg,2024-10-22 22:17:41,random_folder
test_workspace\2025_3분기_마케팅_캠페인\고객문의.pdf,고객문의.pdf,2025 3분기 마케팅 캠페인,광고시안,.pdf,2024-08-24 01:02:41,project_folder
test_workspace\folder_5179_F\고객문의.pptx,고객문의.pptx,협력사,QnA,.pptx,2024-08-31 02:10:41,random_folder
test_workspace\folder_9941_A\-ver@#.xlsx,-ver@#.xlsx,외부고객,설문결과,.xlsx,2025-04-03 04:35:41,random_folder
test_workspace\folder_3455_\자료.docx,자료.docx,2025 3분기 마케팅 캠페인,피드백,.docx,2025-04-03 14:36:41,random_folder
test_workspace\보고서j11sr8.txt,보고서j11sr8.txt,내부지원,기획안,.txt,2024-12-17 02:33:41,root
test_workspace\기타\견적.pdf,견적.pdf,기타,요구사항정의서,.pdf,2024-09-02 14:45:41,project_folder
test_workspace\-최종본(최종)@#_85.pptx,-최종본(최종)@#_85.pptx,협력사,결과보고서,.pptx,2025-04-19 03:30:41,root
test_workspace\_복사본KW.png,_복사본KW.png,기타,피드백,.png,2025-05-21 22:13:41,root
test_workspace\_edit.jpg,_edit.jpg,기타,광고시안,.jpg,2025-08-07 19:56:41,root
test_workspace\folder_5266_H\QnA59r7.pdf,QnA59r7.pdf,외부고객,견적,.pdf,2025-05-16 17:15:41,random_folder
test_workspace\folder_4493_I\수정본9h@#_38.jpg,수정본9h@#_38.jpg,신제품 '퀀텀' 출시,견적,.jpg,2025-06-03 02:55:41,random_folder
test_workspace\folder_6611_E\-ver_68.jpg,-ver_68.jpg,협력사,개발일정,.jpg,2024-08-17 09:14:41,random_folder
test_workspace\folder_5266_H\자료.pdf,자료.pdf,협력사,회의록,.pdf,2024-09-27 10:06:41,random_folder
test_workspace\2025_3분기_마케팅_캠페인\-사본.jpg,-사본.jpg,2025 3분기 마케팅 캠페인,개발일정,.jpg,2025-05-09 01:52:41,project_folder
test_workspace\folder_1478_S\QnA.pptx,QnA.pptx,외부고객,이슈,.pptx,2024-09-08 09:05:41,random_folder
test_workspace\-최종1t.pptx,-최종1t.pptx,내부지원,개발일정,.pptx,2025-02-23 09:17:41,root
test_workspace\2025_3분기_마케팅_캠페인\ver2.pptx,ver2.pptx,2025 3분기 마케팅 캠페인,디자인시안,.pptx,2025-05-12 10:03:41,project_folder
test_workspace\신제품_퀀텀_출시\v1ms10@#.jpg,v1ms10@#.jpg,신제품 '퀀텀' 출시,피드백,.jpg,2024-12-02 04:00:41,project_folder
test_workspace\-최종본(최종)7ZKH.txt,-최종본(최종)7ZKH.txt,신제품 '퀀텀' 출시,이슈,.txt,2025-04-03 18:03:41,root
test_workspace\folder_5723_C\참고@#.png,참고@#.png,내부지원,지원요청,.png,2025-03-04 01:30:41,random_folder
test_workspace\folder_5266_H\수정본.pptx,수정본.pptx,외부고객,이슈,.pptx,2025-08-16 05:21:41,random_folder
test_workspace\folder_5723_C\-최종본snf7hc@#.png,-최종본snf7hc@#.png,사내 업무 효율화 TF,이슈,.png,2025-06-26 22:56:41,random_folder
test_workspace\folder_9694_O\v3_15.txt,v3_15.txt,2025 3분기 마케팅 캠페인,광고시안,.txt,2025-07-13 16:35:41,random_folder
test_workspace\folder_2228_^\v1.xlsx,v1.xlsx,외부고객,고객문의,.xlsx,2025-04-13 02:59:41,random_folder
test_workspace\(1)20.txt,(1)20.txt,사내 업무 효율화 TF,견적,.txt,2024-10-15 12:25:41,root
test_workspace\folder_4546_U\v1_46.docx,v1_46.docx,2025 3분기 마케팅 캠페인,결과보고서,.docx,2024-10-16 12:48:41,random_folder
test_workspace\folder_7956_W\보고서.txt,보고서.txt,기타,개발일정,.txt,2025-03-23 03:39:41,random_folder
test_workspace\folder_9694_O\-ver@#.xlsx,-ver@#.xlsx,신제품 '퀀텀' 출시,견적,.xlsx,2025-05-09 08:43:41,random_folder
test_workspace\사내_업무_효율화_TF\-verk6gxi5@#.xlsx,-verk6gxi5@#.xlsx,사내 업무 효율화 TF,지원요청,.xlsx,2025-06-30 23:01:41,project_folder
test_workspace\folder_9583_R\최종본.png,최종본.png,내부지원,결과보고서,.png,2024-12-25 05:32:41,random_folder
test_workspace\사내_업무_효율화_TF\v3.docx,v3.docx,사내 업무 효율화 TF,개선안,.docx,2025-03-21 05:33:41,project_folder
test_workspace\folder_6063_N\-ver.docx,-ver.docx,신제품 '퀀텀' 출시,개발일정,.docx,2025-04-22 19:28:41,random_folder
test_workspace\외부고객\-최종본(1).txt,-최종본(1).txt,외부고객,발표자료,.txt,2024-11-24 03:01:41,project_folder
test_workspace\v1.docx,v1.docx,내부지원,광고시안,.docx,2025-03-15 23:11:41,root
test_workspace\folder_2228_^\draft.docx,draft.docx,신제품 '퀀텀' 출시,광고시안,.docx,2024-11-14 02:35:41,random_folder
test_workspace\folder_1478_S\draft.pptx,draft.pptx,내부지원,예산안,.pptx,2025-08-08 21:43:41,random_folder
test_workspace\-사본.docx,-사본.docx,사내 업무 효율화 TF,발표자료,.docx,2025-06-30 09:18:41,root
test_workspace\협력사\보고서.jpg,보고서.jpg,협력사,결과보고서,.jpg,2025-03-14 07:49:41,project_folder
test_workspace\신제품_퀀텀_출시\V1.txt,V1.txt,신제품 '퀀텀' 출시,개선안,.txt,2025-08-01 02:51:41,project_folder
test_workspace\folder_6561_Y\최종본@#.pptx,최종본@#.pptx,2025 3분기 마케팅 캠페인,지원요청,.pptx,2024-08-17 14:02:41,random_folder
test_workspace\folder_4546_U\(1)qll2.pdf,(1)qll2.pdf,외부고객,QnA,.pdf,2025-03-28 21:43:41,random_folder
test_workspace\견적.pptx,견적.pptx,기타,고객문의,.pptx,2025-04-10 11:22:41,root
test_workspace\사내_업무_효율화_TF\-최종본(최종).pptx,-최종본(최종).pptx,사내 업무 효율화 TF,발표자료,.pptx,2025-08-09 22:06:41,project_folder
test_workspace\_EDIT.jpg,_EDIT.jpg,협력사,발표자료,.jpg,2025-01-31 17:32:41,root
test_workspace\협력사\v1cvab96@#.txt,v1cvab96@#.txt,협력사,피드백,.txt,2024-11-01 04:48:41,project_folder
test_workspace\folder_2614_K\QnA.txt,QnA.txt,외부고객,계약,.txt,2025-05-13 18:41:41,random_folder
test_workspace\folder_4967_L\-최종(2)09@#.xlsx,-최종(2)09@#.xlsx,내부지원,기획안,.xlsx,2025-06-18 06:50:41,random_folder
test_workspace\folder_4493_I\-최종(2)ui38.png,-최종(2)ui38.png,내부지원,결과보고서,.png,2024-12-02 15:30:41,random_folder
test_workspace\-최종본(1).txt,-최종본(1).txt,2025 3분기 마케팅 캠페인,회의록,.txt,2025-05-25 04:09:41,root
test_workspace\folder_2614_K\-사본_30.pptx,-사본_30.pptx,기타,QnA,.pptx,2024-10-17 03:27:41,random_folder
test_workspace\신제품_퀀텀_출시\회의.xlsx,회의.xlsx,신제품 '퀀텀' 출시,설문결과,.xlsx,2024-09-23 20:35:41,project_folder
test_workspace\신제품_퀀텀_출시\-최종본(최종).txt,-최종본(최종).txt,신제품 '퀀텀' 출시,회의록,.txt,2025-03-24 18:28:41,project_folder
test_workspace\folder_2999_D\-최종(1)LKMHQ.txt,-최종(1)LKMHQ.txt,외부고객,요구사항정의서,.txt,2025-08-07 07:23:41,random_folder
test_workspace\folder_8983_[\결과@#.jpg,결과@#.jpg,신제품 '퀀텀' 출시,디자인시안,.jpg,2025-05-16 19:24:41,random_folder
test_workspace\기타\회의.png,회의.png,기타,결과보고서,.png,2025-01-14 11:54:41,project_folder
test_workspace\folder_5723_C\참고.pdf,참고.pdf,신제품 '퀀텀' 출시,계약,.pdf,2025-02-21 18:00:41,random_folder
test_workspace\folder_3025_M\회의.jpg,회의.jpg,협력사,피드백,.jpg,2025-02-04 06:59:41,random_folder
test_workspace\folder_9694_O\피드백@#.pdf,피드백@#.pdf,외부고객,계약,.pdf,2025-08-07 14:23:41,random_folder
test_workspace\folder_6933_X\-최종본(최종)yl7u.jpg,-최종본(최종)yl7u.jpg,신제품 '퀀텀' 출시,계약,.jpg,2025-02-17 19:29:41,random_folder
test_workspace\사내_업무_효율화_TF\피드백.png,피드백.png,사내 업무 효율화 TF,설문결과,.png,2025-07-17 12:27:41,project_folder
test_workspace\수정본J21.pdf,수정본J21.pdf,2025 3분기 마케팅 캠페인,캠페인제안서,.pdf,2024-12-01 21:31:41,root
test_workspace\-최종수정f4wpw.txt,-최종수정f4wpw.txt,협력사,개발일정,.txt,2024-09-01 00:55:41,root
test_workspace\v3.pptx,v3.pptx,외부고객,개발일정,.pptx,2025-05-29 14:28:41,root
test_workspace\folder_2614_K\v3.docx,v3.docx,2025 3분기 마케팅 캠페인,요구사항정의서,.docx,2025-01-07 05:27:41,random_folder
test_workspace\folder_2999_D\-사본.pdf,-사본.pdf,외부고객,피드백,.pdf,2024-08-25 23:42:41,random_folder
test_workspace\사내_업무_효율화_TF\-최종본zxlhq@#.png,-최종본zxlhq@#.png,사내 업무 효율화 TF,고객문의,.png,2025-05-25 05:36:41,project_folder
test_workspace\회의.jpg,회의.jpg,사내 업무 효율화 TF,결과보고서,.jpg,2024-12-21 02:58:41,root
test_workspace\_복사본.jpg,_복사본.jpg,내부지원,피드백,.jpg,2025-06-11 11:02:41,root
test_workspace\folder_6611_E\자료.png,자료.png,사내 업무 효율화 TF,결과보고서,.png,2025-02-18 02:05:41,random_folder
test_workspace\folder_8983_[\-최종수정_2.jpg,-최종수정_2.jpg,신제품 '퀀텀' 출시,지원요청,.jpg,2024-09-18 23:56:41,random_folder
test_workspace\folder_6561_Y\-최종수정3TT.xlsx,-최종수정3TT.xlsx,기타,결과보고서,.xlsx,2024-10-24 12:24:41,random_folder
test_workspace\folder_6561_Y\-최종본(2).jpg,-최종본(2).jpg,외부고객,피드백,.jpg,2025-03-14 09:39:41,random_folder
test_workspace\folder_2228_^\(1).png,(1).png,사내 업무 효율화 TF,발표자료,.png,2024-11-01 17:27:41,random_folder
test_workspace\folder_6063_N\-최종본(2)w5w.jpg,-최종본(2)w5w.jpg,2025 3분기 마케팅 캠페인,기획안,.jpg,2025-04-16 04:46:41,random_folder
test_workspace\folder_2999_D\-최종수정@#.txt,-최종수정@#.txt,신제품 '퀀텀' 출시,디자인시안,.txt,2024-09-18 08:07:41,random_folder
test_workspace\folder_7956_W\V3@#.xlsx,V3@#.xlsx,사내 업무 효율화 TF,개발일정,.xlsx,2025-04-14 06:14:41,random_folder
test_workspace\folder_1249_V\draft.docx,draft.docx,외부고객,발표자료,.docx,2025-08-08 16:58:41,random_folder
test_workspace\folder_9583_R\QnA.docx,QnA.docx,내부지원,고객문의,.docx,2025-07-01 11:56:41,random_folder
test_workspace\2025_3분기_마케팅_캠페인\회의az.pdf,회의az.pdf,2025 3분기 마케팅 캠페인,계약,.pdf,2024-11-16 12:29:41,project_folder
test_workspace\참고354.txt,참고354.txt,사내 업무 효율화 TF,피드백,.txt,2025-01-29 12:09:41,root
test_workspace\QNA.txt,QNA.txt,내부지원,계약,.txt,2024-12-21 15:16:41,root
test_workspace\finalxl9txp.txt,finalxl9txp.txt,내부지원,캠페인제안서,.txt,2025-08-07 02:20:41,root
test_workspace\신제품_퀀텀_출시\지원요청@#.pptx,지원요청@#.pptx,신제품 '퀀텀' 출시,기획안,.pptx,2025-02-04 08:25:41,project_folder
test_workspace\내부지원\최종본52m.pdf,최종본52m.pdf,내부지원,요구사항정의서,.pdf,2025-06-04 01:38:41,project_folder
test_workspace\견적.docx,견적.docx,기타,피드백,.docx,2024-10-11 20:58:41,root
test_workspace\folder_3025_M\_last.txt,_last.txt,협력사,피드백,.txt,2025-02-19 23:57:41,random_folder
test_workspace\folder_6063_N\결과.docx,결과.docx,내부지원,이슈,.docx,2025-08-07 07:30:41,random_folder
test_workspace\folder_5266_H\-최종(1).pdf,-최종(1).pdf,외부고객,예산안,.pdf,2024-12-13 15:54:41,random_folder
test_workspace\folder_9694_O\-최종(최종)j9_34.pdf,-최종(최종)j9_34.pdf,2025 3분기 마케팅 캠페인,캠페인제안서,.pdf,2025-03-08 02:37:41,random_folder
test_workspace\folder_9952_J\참고YJIMF8.xlsx,참고YJIMF8.xlsx,외부고객,광고시안,.xlsx,2025-01-25 16:53:41,random_folder
test_workspace\folder_3455_\_editur3iw@#_94.pdf,_editur3iw@#_94.pdf,기타,캠페인제안서,.pdf,2024-09-05 21:30:41,random_folder
test_workspace\_복사본.xlsx,_복사본.xlsx,신제품 '퀀텀' 출시,결과보고서,.xlsx,2025-08-09 21:42:41,root
test_workspace\folder_2614_K\이슈14@#_2.pptx,이슈14@#_2.pptx,기타,요구사항정의서,.pptx,2025-04-23 08:04:41,random_folder
test_workspace\내부지원\QnA.jpg,QnA.jpg,내부지원,요구사항정의서,.jpg,2025-04-27 09:23:41,project_folder
test_workspace\folder_9407_P\_lastr6b32.xlsx,_lastr6b32.xlsx,협력사,기획안,.xlsx,2024-12-18 13:16:41,random_folder
test_workspace\folder_7956_W\-최종본(최종).jpg,-최종본(최종).jpg,신제품 '퀀텀' 출시,발표자료,.jpg,2025-01-30 16:00:41,random_folder
test_workspace\folder_2228_^\(최종)kkvx.xlsx,(최종)kkvx.xlsx,내부지원,디자인시안,.xlsx,2025-01-26 10:56:41,random_folder
test_workspace\v1.txt,v1.txt,2025 3분기 마케팅 캠페인,계약,.txt,2025-06-25 21:51:41,root
test_workspace\folder_7026_Z\피드백GMQ.jpg,피드백GMQ.jpg,기타,기획안,.jpg,2025-07-30 00:54:41,random_folder
test_workspace\folder_3530_]\지원요청.png,지원요청.png,외부고객,결과보고서,.png,2024-10-19 22:07:41,random_folder
test_workspace\folder_5723_C\-최종수정.txt,-최종수정.txt,기타,QnA,.txt,2025-01-10 13:38:41,random_folder
test_workspace\folder_4687_T\-최종본(최종).xlsx,-최종본(최종).xlsx,협력사,기획안,.xlsx,2025-04-30 20:39:41,random_folder
test_workspace\외부고객\(최종)_15.pdf,(최종)_15.pdf,외부고객,발표자료,.pdf,2024-12-04 00:35:41,project_folder
test_workspace\(최종).xlsx,(최종).xlsx,신제품 '퀀텀' 출시,개선안,.xlsx,2024-09-06 11:36:41,root
test_workspace\피드백.png,피드백.png,외부고객,QnA,.png,2024-09-01 17:07:41,root
test_workspace\고객문의a6wj.png,고객문의a6wj.png,외부고객,개발일정,.png,2024-11-22 20:29:41,root
test_workspace\기타\피드백619n7.docx,피드백619n7.docx,기타,계약,.docx,2024-12-10 17:36:41,project_folder
test_workspace\folder_5723_C\-최종(2)_90.pdf,-최종(2)_90.pdf,신제품 '퀀텀' 출시,캠페인제안서,.pdf,2024-09-06 06:24:41,random_folder
test_workspace\사내_업무_효율화_TF\(최종).txt,(최종).txt,사내 업무 효율화 TF,예산안,.txt,2024-12-03 07:33:41,project_folder
test_workspace\folder_1249_V\-사본zs.jpg,-사본zs.jpg,사내 업무 효율화 TF,캠페인제안서,.jpg,2025-03-19 08:32:41,random_folder
test_workspace\folder_4493_I\V2.png,V2.png,협력사,계약,.png,2024-09-15 06:39:41,random_folder
test_workspace\folder_7026_Z\-최종본(최종).jpg,-최종본(최종).jpg,2025 3분기 마케팅 캠페인,계약,.jpg,2025-01-16 21:14:41,random_folder
test_workspace\협력사\-최종본@#.png,-최종본@#.png,협력사,개선안,.png,2025-01-16 06:48:41,project_folder
test_workspace\참고.png,참고.png,사내 업무 효율화 TF,디자인시안,.png,2025-05-23 21:46:41,root
test_workspace\folder_5266_H\VER2.xlsx,VER2.xlsx,기타,요구사항정의서,.xlsx,2025-01-22 00:25:41,random_folder
test_workspace\folder_4493_I\지원요청.pdf,지원요청.pdf,사내 업무 효율화 TF,지원요청,.pdf,2024-12-12 18:52:41,random_folder
test_workspace\-최종본(2).docx,-최종본(2).docx,2025 3분기 마케팅 캠페인,고객문의,.docx,2025-05-19 22:32:41,root
test_workspace\folder_3530_]\-최종본(최종).png,-최종본(최종).png,신제품 '퀀텀' 출시,개선안,.png,2025-03-26 21:31:41,random_folder
test_workspace\참고_90.xlsx,참고_90.xlsx,사내 업무 효율화 TF,지원요청,.xlsx,2025-03-14 10:10:41,root
test_workspace\draft@#.pptx,draft@#.pptx,신제품 '퀀텀' 출시,개선안,.pptx,2024-11-27 06:21:41,root
test_workspace\folder_6933_X\ver2.docx,ver2.docx,기타,회의록,.docx,2025-08-13 02:23:41,random_folder
test_workspace\folder_6611_E\-최종본(1).txt,-최종본(1).txt,외부고객,고객문의,.txt,2024-09-29 20:46:41,random_folder
test_workspace\folder_2999_D\회의.docx,회의.docx,2025 3분기 마케팅 캠페인,기획안,.docx,2025-07-15 11:02:41,random_folder
test_workspace\folder_3025_M\(1).pptx,(1).pptx,외부고객,피드백,.pptx,2025-07-02 10:18:41,random_folder
test_workspace\_복사본.pdf,_복사본.pdf,내부지원,광고시안,.pdf,2025-04-15 07:53:41,root
test_workspace\v3_93.pdf,v3_93.pdf,사내 업무 효율화 TF,이슈,.pdf,2024-10-02 12:13:41,root
test_workspace\folder_6063_N\-최종_83.pptx,-최종_83.pptx,외부고객,결과보고서,.pptx,2024-12-16 13:02:41,random_folder
test_workspace\folder_5266_H\보고서.jpg,보고서.jpg,기타,개발일정,.jpg,2025-06-24 05:24:41,random_folder
test_workspace\folder_6561_Y\-사본.jpg,-사본.jpg,기타,계약,.jpg,2024-12-01 18:12:41,random_folder
test_workspace\folder_5723_C\-최종.pptx,-최종.pptx,2025 3분기 마케팅 캠페인,피드백,.pptx,2025-03-27 07:28:41,random_folder
test_workspace\folder_7956_W\ver2.png,ver2.png,내부지원,고객문의,.png,2025-01-16 09:40:41,random_folder
test_workspace\folder_6933_X\_LAST.pptx,_LAST.pptx,신제품 '퀀텀' 출시,고객문의,.pptx,2025-01-18 10:34:41,random_folder
test_workspace\사내_업무_효율화_TF\-최종본(2).txt,-최종본(2).txt,사내 업무 효율화 TF,이슈,.txt,2025-05-10 19:13:41,project_folder
test_workspace\folder_9694_O\v3ozl.pdf,v3ozl.pdf,외부고객,QnA,.pdf,2024-09-06 23:08:41,random_folder
test_workspace\folder_4493_I\finallppe9@#.xlsx,finallppe9@#.xlsx,사내 업무 효율화 TF,캠페인제안서,.xlsx,2025-06-03 07:27:41,random_folder
test_workspace\참고_8.pptx,참고_8.pptx,외부고객,고객문의,.pptx,2025-05-26 19:12:41,root
test_workspace\외부고객\결과.xlsx,결과.xlsx,외부고객,디자인시안,.xlsx,2024-09-06 01:52:41,project_folder
test_workspace\v3.pptx,v3.pptx,협력사,요구사항정의서,.pptx,2025-07-06 13:08:41,root
test_workspace\folder_2614_K\-verjt4.png,-verjt4.png,사내 업무 효율화 TF,고객문의,.png,2025-08-13 19:30:41,random_folder
test_workspace\(최종)sl02s4.png,(최종)sl02s4.png,외부고객,기획안,.png,2025-02-28 02:44:41,root
test_workspace\folder_1478_S\이슈.png,이슈.png,신제품 '퀀텀' 출시,예산안,.png,2025-02-23 17:17:41,random_folder
